Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	stationaryDist[1]	stationaryDist[2]	tree_length
17820	-4810.418	-4920.685	110.2666	0.264186	0.0179175	0.269833	0.0184958	0.0982328	0.0895526	0.0476718	0.408894	0.0292669	0.142989	0.0404595	0.0835935	0.0852898	0.0904115	0.0344102	0.0100172	0.0236066	0.0111516	0.0584169	0.0076184	0.02609	0.0764178	0.0908193	0.0472516	0.0279798	0.0152549	0.195861	0.12978	0.0601029	0.0227025	0.0608262	0.241801	0.195124	0.0612382	0.272483	0.248656	0.229591	0.100126	0.0117355	0.19987	0.0120734	0.0108326	0.203665	0.163842	0.171255	0.0252223	0.0950196	0.00457504	0.017095	0.0746411	0.215823	0.00859731	0.0993536	0.202486	0.108928	0.139487	0.243357	0.0747603	0.12477	0.0531169	0.0188794	0.0258144	0.00709351	0.0715233	0.0195202	0.606403	0.134322	0.0356974	0.0244703	0.0161616	0.0763358	0.0210055	0.280251	0.210463	0.080438	0.9035525	1.096448	0.381072	0.624678	0.863472	1.15811	1.60083	2.62418	0.697593	1.213485	0.0337704	0.00229037	0.0344923	0.00236428	0.0125569	0.0114473	0.00609379	0.0522682	0.00374113	0.018278	0.00517186	0.0106856	0.0109024	0.0115571	0.00439859	0.00128048	0.00301759	0.00142549	0.00746732	0.000973846	0.00333503	0.00976834	0.0116093	0.00604008	0.0035766	0.00195	0.0250366	0.0165896	0.00768284	0.00290201	0.0077753	0.030909	0.0249424	0.00782796	0.0348309	0.0317853	0.0293482	0.012799	0.00150013	0.025549	0.00154332	0.00138471	0.0260342	0.0209436	0.0218912	0.00322413	0.0121462	0.000584818	0.00218522	0.00954123	0.0275882	0.00109898	0.0127002	0.0258834	0.0139241	0.0178304	0.0311079	0.00955647	0.0159492	0.00678983	0.00241332	0.00329981	0.000906749	0.00914269	0.00249524	0.0775153	0.0171702	0.00456313	0.003128	0.0020659	0.00975786	0.00268509	0.0358239	0.0269031	0.0102822	0.548224	0.451776	7.823005
17856	-4804.045	-4915.073	111.0271	0.217184	0.0243411	0.311616	0.080516	0.070003	0.0657786	0.0461962	0.237398	0.0834411	0.103957	0.0607718	0.110529	0.058955	0.085761	0.0191768	0.00389758	0.0235243	0.0119533	0.0966993	0.0489571	0.0119408	0.039592	0.0690168	0.030661	0.0294653	0.0163974	0.232438	0.189204	0.0380746	0.00716283	0.0662628	0.319836	0.144257	0.0876585	0.303404	0.349972	0.124124	0.0736867	0.03949	0.263687	0.0161161	0.0200651	0.254645	0.0558682	0.139935	0.0429056	0.0540251	0.0147231	0.0523133	0.0826172	0.259382	0.040495	0.0464232	0.0810812	0.152445	0.0676596	0.21027	0.135341	0.080354	0.103828	0.027954	0.0257304	0.0250906	0.0317913	0.0230537	0.369422	0.076498	0.0159383	0.00864932	0.0277745	0.0684286	0.0253387	0.137032	0.221251	0.0303113	0.7578745	1.242126	0.362761	0.609854	0.857027	1.16682	1.63974	2.75664	0.7332002	1.63896	0.0300737	0.00337054	0.0431497	0.0111491	0.00969336	0.00910841	0.00639682	0.0328726	0.0115541	0.0143949	0.00841511	0.0153051	0.00816354	0.0118754	0.00265542	0.000539701	0.00325743	0.00165518	0.01339	0.00677913	0.00165345	0.00548234	0.00955681	0.00424565	0.00408008	0.00227056	0.0321858	0.0261992	0.00527221	0.000991842	0.00917545	0.0442879	0.0199753	0.0121381	0.0420125	0.0484609	0.0171875	0.0102034	0.00546821	0.0365129	0.00223161	0.00277842	0.0352609	0.00773611	0.0193769	0.00594117	0.00748089	0.00203871	0.00724386	0.0114401	0.0359168	0.00560737	0.00642825	0.0112274	0.0211092	0.00936888	0.0291163	0.0187408	0.0111267	0.0143772	0.00387081	0.00356291	0.00347431	0.00440217	0.00319227	0.0511541	0.0105927	0.00220699	0.00119768	0.00384596	0.00947536	0.00350867	0.0189749	0.0306368	0.00419723	0.621063	0.378937	7.221743
17892	-4818.902	-4930.176	111.2742	0.355838	0.0804931	0.237326	0.0336643	0.0768472	0.115536	0.00873049	0.132066	0.071938	0.0965916	0.0446112	0.190333	0.0754089	0.117004	0.0200304	0.00468645	0.0220561	0.0202957	0.0513853	0.0165996	0.0526869	0.0507449	0.0367269	0.0190429	0.0737456	0.0185759	0.10684	0.145178	0.0583485	0.0226219	0.0340744	0.280973	0.107676	0.14644	0.20339	0.129997	0.315308	0.108497	0.0208577	0.107962	0.00763555	0.0713437	0.327553	0.164074	0.262478	0.0254868	0.0693176	0.0481641	0.0422976	0.113838	0.10297	0.0456208	0.0896049	0.20637	0.0510498	0.107873	0.17863	0.0308703	0.0859755	0.12482	0.0277475	0.165482	0.00713173	0.117669	0.0290775	0.30266	0.103341	0.0508728	0.0196207	0.0489122	0.0455227	0.0384401	0.0545467	0.196068	0.0275002	0.8240635	1.175936	0.392285	0.633575	0.867291	1.15302	1.57834	2.54917	0.6766243	1.426997	0.0494104	0.011177	0.0329542	0.0046745	0.0106707	0.0160429	0.00121228	0.0183382	0.00998903	0.0134123	0.00619455	0.0264289	0.010471	0.0162467	0.00278134	0.000650742	0.00306262	0.00281818	0.00713516	0.00230496	0.00731591	0.00704624	0.00509975	0.00264423	0.01024	0.00257938	0.0148354	0.0201588	0.00810205	0.00314119	0.00473144	0.0390148	0.0149515	0.0203342	0.0282419	0.0180509	0.0437825	0.0150655	0.00289623	0.0149913	0.00106024	0.00990651	0.0454827	0.0227827	0.0364468	0.003539	0.00962518	0.00668788	0.00587329	0.0158071	0.014298	0.00633474	0.0124422	0.0286558	0.00708858	0.0149789	0.0248039	0.00428653	0.0119382	0.0173321	0.00385292	0.0229782	0.000990286	0.016339	0.00403759	0.0420262	0.0143495	0.007064	0.00272445	0.00679176	0.00632111	0.00533764	0.00757416	0.0272253	0.00381857	0.587968	0.412032	7.201693
17928	-4806.789	-4916.135	109.346	0.127907	0.0386774	0.567926	0.0973323	0.0627401	0.14107	0.0848657	0.180157	0.0892821	0.133925	0.0696587	0.117033	0.0326363	0.143159	0.0263633	0.00579487	0.0259892	0.0117475	0.0403647	0.0162433	0.0790104	0.00534053	0.055282	0.0463602	0.0362028	0.0548099	0.189139	0.180207	0.0876305	0.0225263	0.0386293	0.222592	0.253354	0.101669	0.23633	0.220119	0.113382	0.0453433	0.0113855	0.315057	0.00522418	0.195459	0.374798	0.0903403	0.429318	0.03797	0.0444508	0.221765	0.017098	0.0665003	0.108871	0.0354533	0.0786703	0.117612	0.0265004	0.0448149	0.261553	0.0320701	0.0553443	0.199766	0.0349257	0.1072	0.0151376	0.0848566	0.0565965	0.312631	0.0607067	0.0384194	0.0277493	0.0132583	0.0867205	0.0243326	0.326858	0.249567	0.000203921	0.8622477	1.137752	0.329022	0.5815	0.844391	1.18428	1.71969	3.03931	0.8037848	1.319519	0.0155795	0.00471102	0.069175	0.0118554	0.00764192	0.0171827	0.0103369	0.0219437	0.0108748	0.0163125	0.00848463	0.0142549	0.00397519	0.0174372	0.00321113	0.000705832	0.00316556	0.00143088	0.00491654	0.00197849	0.00962369	0.000650492	0.00673351	0.00564681	0.0044096	0.006676	0.0230377	0.0219498	0.0106736	0.00274377	0.00470516	0.0271123	0.0308593	0.0123835	0.0287857	0.0268112	0.0138102	0.00552295	0.00138678	0.0383749	0.00063632	0.0238075	0.0456515	0.0110037	0.0522922	0.00462485	0.00541423	0.0270117	0.00208258	0.00809993	0.0132608	0.00431831	0.00958227	0.0143255	0.00322782	0.00545859	0.0318579	0.00390623	0.0067411	0.0243321	0.00425405	0.0130572	0.00184381	0.0103358	0.00689362	0.0380794	0.00739426	0.0046796	0.00337995	0.0016149	0.0105628	0.00296378	0.0398123	0.0303979	2.48381e-05	0.568876	0.431124	8.209986
17964	-4811.917	-4921.799	109.8823	0.335825	0.027919	0.519524	0.0240954	0.104917	0.147215	0.12169	0.148193	0.184258	0.190206	0.0504438	0.0878333	0.0650401	0.118421	0.0129955	0.0142734	0.0189834	0.0123081	0.0944451	0.0212573	0.0526618	0.0420415	0.0495045	0.0403509	0.0316129	0.117848	0.0669013	0.111915	0.0565552	0.013414	0.0231971	0.173743	0.209573	0.0734944	0.209393	0.175178	0.16939	0.14422	0.0208154	0.458133	0.00612948	0.114463	0.264877	0.0788078	0.19979	0.0473166	0.0742618	0.0830725	0.0370924	0.188088	0.161579	0.0340601	0.0783697	0.0356446	0.0535875	0.0479474	0.123149	0.0429495	0.0252693	0.201552	0.0343141	0.194323	0.0208449	0.0720706	0.0200498	0.390654	0.0727404	0.00591682	0.0309295	0.018423	0.0827769	0.0391292	0.25811	0.220623	0.00188723	0.7938455	1.206155	0.382686	0.625967	0.864028	1.15737	1.59753	2.61311	0.6945372	1.519382	0.0425064	0.00353379	0.0657577	0.00304983	0.0132796	0.0186334	0.0154027	0.0187573	0.023322	0.0240749	0.00638482	0.0111173	0.00823232	0.0149888	0.00164488	0.00180662	0.00240279	0.00155788	0.0119542	0.0026906	0.00666556	0.00532132	0.00626593	0.00510734	0.00400133	0.0149164	0.00846789	0.0141655	0.00715836	0.00169785	0.00293612	0.0219912	0.0265263	0.0093024	0.0265034	0.0221727	0.0214402	0.0182544	0.00263467	0.0579873	0.000775826	0.0144879	0.0335262	0.00997494	0.025288	0.005989	0.00939953	0.0105147	0.0046949	0.0238068	0.0204515	0.00431109	0.00991948	0.00451164	0.00678273	0.00606884	0.0155873	0.00543624	0.0031984	0.025511	0.00434324	0.024596	0.0026384	0.00912219	0.00253777	0.0494462	0.00920696	0.00074891	0.00391484	0.00233185	0.0104773	0.0049527	0.0326697	0.0279249	0.000238873	0.603077	0.396923	7.900583
18000	-4806.804	-4917.546	110.7422	0.216377	0.0172069	0.450528	0.0342182	0.0555518	0.108115	0.0543462	0.14887	0.0598727	0.195499	0.0484851	0.0722972	0.0854916	0.0465368	0.0213542	0.00685014	0.028838	0.0196022	0.046209	0.0212668	0.0805207	0.0426163	0.0517799	0.0547665	0.0234656	0.0845368	0.138244	0.11704	0.0554028	0.00344774	0.0245902	0.305411	0.176242	0.153855	0.220022	0.106556	0.240958	0.116676	0.0338673	0.576302	0.00293663	0.07054	0.181351	0.100116	0.639457	0.0177171	0.0406466	0.0724202	0.0272567	0.163034	0.112211	0.0735671	0.0506648	0.0334978	0.0411133	0.0125865	0.0911649	0.0975584	0.0991929	0.0888862	0.0467971	0.274208	0.00569023	0.0982675	0.0219549	0.280154	0.0032001	0.041944	0.00267943	0.0134257	0.0346399	0.0139849	0.135039	0.0961419	0.0241145	0.8432499	1.15675	0.337681	0.588914	0.847735	1.17961	1.69804	2.96137	0.7850016	1.371776	0.0290362	0.00230903	0.0604575	0.00459182	0.00745464	0.0145082	0.00729286	0.0199773	0.00803447	0.0262345	0.00650634	0.00970176	0.0114723	0.00624489	0.00286558	0.000919238	0.00386984	0.00263047	0.00620091	0.00285385	0.0108053	0.00571879	0.00694848	0.00734926	0.00314891	0.0113442	0.0185514	0.0157059	0.00743464	0.000462661	0.00329983	0.0409839	0.0236504	0.0206461	0.0295254	0.0142991	0.0323348	0.0156571	0.00454474	0.0773354	0.000394073	0.00946595	0.0243359	0.0134348	0.0858104	0.0023775	0.00545447	0.00971825	0.00365765	0.0218779	0.0150579	0.00987216	0.00679884	0.00449515	0.00551711	0.00168902	0.0122337	0.0130916	0.013311	0.0119279	0.00627982	0.0367967	0.000763587	0.0131868	0.00294619	0.0375947	0.00042943	0.00562857	0.000359559	0.00180164	0.00464842	0.00187666	0.0181212	0.0129015	0.00323599	0.578375	0.421625	7.451976
18036	-4815.487	-4927.501	112.0143	0.311574	0.0655552	0.295506	0.00821509	0.109877	0.0531831	0.0960276	0.127682	0.090027	0.0851277	0.0613111	0.0680602	0.0702646	0.0397753	0.0277339	0.00666349	0.016521	0.0251144	0.0695423	0.0346775	0.0681041	0.0650998	0.0489191	0.0157709	0.0529481	0.0748037	0.162184	0.116928	0.0341495	0.0304493	0.00804039	0.224863	0.191629	0.0814391	0.191805	0.145136	0.163705	0.045396	0.0484671	0.334481	0.00112678	0.069421	0.102132	0.163825	0.441044	0.0449213	0.0528573	0.136705	0.0277079	0.109442	0.214464	0.0308739	0.0369626	0.183024	0.0361962	0.0655077	0.0678478	0.108585	0.0439619	0.0528828	0.0436842	0.241853	0.0141094	0.0951361	0.016258	0.202076	0.149739	0.0385817	0.000733108	0.0543619	0.0654409	0.0127746	0.0624345	0.0460539	0.0176779	0.8551125	1.144887	0.369637	0.615464	0.859479	1.1635	1.62479	2.70536	0.7196232	1.338873	0.0457044	0.0096162	0.0433474	0.00120506	0.0161177	0.00780136	0.0140862	0.0187294	0.0132059	0.0124873	0.00899364	0.00998367	0.010307	0.00583458	0.00406825	0.000977458	0.00242345	0.003684	0.0102011	0.00508679	0.0099901	0.00954941	0.00717589	0.00231341	0.00776689	0.0109729	0.0237905	0.017152	0.00500935	0.00446657	0.00117943	0.0329849	0.0281098	0.0119462	0.0281357	0.0212898	0.0240137	0.00665908	0.00710958	0.0490646	0.000165287	0.0101833	0.0149816	0.0240312	0.0646962	0.00658945	0.00775358	0.0200531	0.00406443	0.0160538	0.0314595	0.00452885	0.005422	0.0268476	0.00530957	0.00960924	0.0099525	0.0159282	0.00644872	0.00775731	0.00640798	0.0354771	0.00206969	0.0139554	0.00238486	0.0296423	0.021965	0.0056595	0.000107539	0.00797427	0.00959944	0.00187389	0.00915843	0.00675559	0.00259315	0.572444	0.427556	6.817158
18072	-4797.74	-4909.035	111.295	0.272847	0.0708462	0.339722	0.0242305	0.0943986	0.140752	0.0803559	0.180843	0.0730582	0.115204	0.0588817	0.12448	0.072261	0.0900241	0.0137811	0.0116579	0.0284488	0.0161362	0.105925	0.0441943	0.0798754	0.046061	0.0582907	0.0532208	0.0413576	0.0739924	0.153063	0.0864973	0.044261	0.0188662	0.0045964	0.196986	0.139005	0.0954469	0.199664	0.114012	0.229368	0.126307	0.00433949	0.236933	0.00486986	0.148095	0.218271	0.0282086	0.391387	0.0382843	0.0705972	0.0494153	0.0324153	0.111529	0.181048	0.00949893	0.101156	0.129397	0.0325229	0.0786218	0.149592	0.0750983	0.0875011	0.0764718	0.0323671	0.132913	0.0218249	0.0648637	0.0349446	0.299727	0.167963	0.0415528	0.000238592	0.0725117	0.0875347	0.023771	0.0762794	0.181787	0.117155	0.9660384	1.033962	0.369232	0.615135	0.859335	1.16369	1.62566	2.70833	0.7204159	1.070311	0.0372254	0.00966576	0.0463493	0.00330583	0.0128791	0.0192033	0.0109632	0.024673	0.00996755	0.0157177	0.00803341	0.0169832	0.00985878	0.0122823	0.00188019	0.00159052	0.00388136	0.0022015	0.0144517	0.00602956	0.0108976	0.00628424	0.00795277	0.00726107	0.00564253	0.010095	0.0208829	0.0118011	0.00603866	0.00257397	0.000627101	0.0268754	0.0189649	0.0130221	0.0272408	0.0155549	0.0312933	0.0172324	0.000592049	0.0323255	0.000664409	0.0202051	0.0297794	0.00384859	0.0533982	0.00522325	0.00963179	0.00674188	0.00442252	0.0152162	0.024701	0.00129597	0.013801	0.017654	0.00443719	0.0107266	0.0204092	0.0102459	0.011938	0.0104333	0.00441594	0.0181337	0.00297764	0.00884955	0.0047676	0.0408927	0.0229157	0.00566918	3.25518e-05	0.00989299	0.0119426	0.00324314	0.010407	0.0248017	0.0159837	0.516981	0.483019	7.329606
18108	-4795.389	-4907.16	111.7705	0.236415	0.0302118	0.44011	0.0378238	0.0870947	0.0552529	0.0756095	0.115617	0.0498478	0.0892108	0.0527219	0.128753	0.0393953	0.0935804	0.0276464	0.00198322	0.0302317	0.0212968	0.0917666	0.0402173	0.0529121	0.0506226	0.0458587	0.0274112	0.0320445	0.0956311	0.206971	0.128843	0.0389669	0.0153602	0.00389854	0.210817	0.195982	0.134952	0.206517	0.0154432	0.0864841	0.109818	0.00172239	0.297263	0.014428	0.139677	0.273409	0.129143	0.308885	0.0337692	0.0526254	0.0944838	0.0403413	0.0442014	0.180297	0.00140323	0.0686312	0.0938791	0.0605402	0.0667011	0.184752	0.15122	0.0431989	0.0169721	0.092788	0.174388	0.0211592	0.012918	0.0259036	0.189422	0.190633	0.0508199	0.015345	0.145791	0.0502955	0.0113373	0.0054367	0.1908	0.0877269	0.9372131	1.062787	0.303221	0.558796	0.833964	1.19909	1.78956	3.29792	0.8628325	1.133986	0.0339402	0.00433726	0.0631832	0.00543007	0.0125035	0.00793223	0.0108547	0.0165983	0.00715626	0.0128073	0.00756887	0.018484	0.00565568	0.0134346	0.00396898	0.000284715	0.00434012	0.00305742	0.0131742	0.00577368	0.00759618	0.00726748	0.00658358	0.0039352	0.00460037	0.013729	0.0297131	0.018497	0.00559418	0.00220515	0.000559682	0.0302653	0.0281356	0.0193741	0.029648	0.00221706	0.0124158	0.0157657	0.000247271	0.0426758	0.00207131	0.0200523	0.0392512	0.01854	0.0443442	0.00484797	0.00755501	0.0135643	0.00579148	0.00634564	0.0258839	0.000201451	0.00985284	0.0134775	0.00869129	0.00957574	0.0265234	0.0217095	0.00620172	0.00243655	0.0133208	0.0250355	0.00303766	0.00185454	0.00371878	0.0271938	0.0273677	0.00729581	0.00220295	0.02093	0.00722053	0.0016276	0.000780504	0.0273916	0.0125943	0.531393	0.468607	6.965627
18144	-4795.585	-4907.572	111.9868	0.369763	0.0165527	0.28074	0.0396806	0.061557	0.110758	0.0571837	0.157334	0.0472999	0.125038	0.0593875	0.129891	0.0626302	0.055488	0.0282128	0.00219329	0.0320924	0.00814062	0.0929058	0.0588464	0.0684387	0.0404087	0.0602144	0.0635683	0.0405968	0.040443	0.124142	0.123226	0.0613013	0.0311498	0.00295333	0.234546	0.19411	0.112078	0.185255	0.0293824	0.00156625	0.0429988	0.0223184	0.376898	0.0237112	0.127625	0.117514	0.0610299	0.34332	0.0263087	0.0486954	0.0875889	0.0112539	0.150807	0.231539	0.0561625	0.0540828	0.070438	0.0490998	0.0917227	0.0306804	0.11374	0.0161628	0.12028	0.067722	0.301193	0.0249434	0.0649508	0.0131101	0.285049	0.145514	0.0487994	0.00543411	0.232678	0.0490288	0.0152388	0.0277939	0.0692356	0.104603	0.927919	1.072081	0.391627	0.633058	0.86707	1.15331	1.57964	2.55345	0.6778368	1.155361	0.0532927	0.00238568	0.0404621	0.00571903	0.008872	0.0159632	0.00824169	0.0226761	0.00681718	0.0180213	0.00855932	0.0187208	0.00902667	0.0079973	0.00406621	0.000316112	0.00462536	0.00117328	0.0133902	0.00848133	0.00986384	0.00582397	0.00867849	0.00916188	0.00585108	0.00582891	0.0178922	0.0177601	0.00883515	0.00448952	0.000425653	0.0338044	0.0279764	0.0161534	0.0267002	0.00423478	0.000225738	0.00619726	0.00321668	0.054321	0.00341742	0.0183942	0.0169369	0.00879604	0.0494815	0.00379178	0.0070183	0.0126239	0.00162198	0.0217353	0.033371	0.00809451	0.00779478	0.010152	0.00707659	0.0132197	0.00442186	0.0163929	0.00232948	0.0173355	0.00976054	0.0434099	0.00359501	0.00936114	0.00188952	0.0410831	0.0209724	0.00703329	0.0007832	0.033535	0.00706635	0.00219632	0.00400584	0.00997869	0.0150761	0.53604	0.46396	6.938345
18180	-4802.002	-4912.371	110.3693	0.23081	0.0221966	0.281803	0.0413348	0.079396	0.083857	0.0721895	0.212412	0.100147	0.0733351	0.039947	0.109601	0.102294	0.111347	0.012697	0.00116993	0.0328871	0.00857767	0.0842412	0.0122222	0.0871781	0.0435394	0.0446655	0.0396871	0.0337492	0.0560185	0.18685	0.14568	0.0286185	0.00492174	0.0614634	0.202557	0.162211	0.0430619	0.226327	0.298191	0.18486	0.112211	0.031157	0.00751163	0.0143499	0.152435	0.123496	0.0225681	0.14604	0.0287737	0.0739893	0.0603342	0.0689015	0.186151	0.0249395	0.134359	0.0245506	0.0424317	0.356245	0.0291093	0.0469555	0.0710676	0.365386	0.273519	0.0274843	0.0940733	0.0354578	0.086925	0.11048	0.195035	0.185639	0.0378242	0.000222328	0.383527	0.256819	0.0662988	0.0433343	0.149344	0.108624	0.9079506	1.092049	0.349461	0.598845	0.85217	1.17347	1.66988	2.86155	0.7602082	1.202763	0.0298219	0.00286792	0.0364105	0.00534068	0.0102584	0.0108348	0.00932728	0.0274448	0.0129396	0.00947529	0.00516136	0.014161	0.0132169	0.0143867	0.00164053	0.000151161	0.0042492	0.00110828	0.0108844	0.00157917	0.0112639	0.00562552	0.00577103	0.00512778	0.00436058	0.0072379	0.0241421	0.0188226	0.00369767	0.000635916	0.00794141	0.0261714	0.0209585	0.00556383	0.0292427	0.0385279	0.023885	0.0144982	0.00402565	0.000970543	0.00185409	0.0196955	0.0159563	0.00291592	0.0188692	0.00371771	0.00955981	0.0077955	0.00890245	0.0240518	0.00322232	0.0173598	0.00317207	0.00548241	0.0460288	0.00376109	0.0060669	0.00918232	0.0472098	0.0353401	0.00355113	0.0121548	0.00458135	0.0112312	0.0142746	0.0251995	0.0239856	0.0048871	2.87259e-05	0.0495537	0.0331825	0.00856617	0.00559903	0.019296	0.0140348	0.546025	0.453975	7.739614
18216	-4798.916	-4910.902	111.986	0.240523	0.015632	0.332973	0.0341534	0.0336349	0.107882	0.0303818	0.128668	0.136358	0.0833527	0.0620005	0.10714	0.0595443	0.100852	0.0109777	0.0149308	0.0247819	0.00498062	0.076322	0.024341	0.0540557	0.0547279	0.0475549	0.0383693	0.0272772	0.101167	0.119412	0.0853178	0.0772877	0.00617579	0.00946211	0.180383	0.0978465	0.159802	0.250436	0.0122956	0.0192132	0.102108	0.0034938	0.350197	0.00191325	0.176362	0.0406646	0.0525843	0.369961	0.032141	0.0410277	0.111318	0.0349377	0.092481	0.0878007	0.0135573	0.0411213	0.174412	0.0351794	0.154346	0.00735419	0.200051	0.0112739	0.26883	0.0268024	0.108151	0.0196014	0.0641281	0.0266053	0.205311	0.238771	0.0295784	0.00875203	0.35001	0.0474642	0.0184585	0.0418694	0.193325	0.0430417	0.85493	1.14507	0.336194	0.587647	0.847166	1.18041	1.7017	2.97447	0.7881931	1.339373	0.0353961	0.00230045	0.0490013	0.00502611	0.0049498	0.0158762	0.00447107	0.0189352	0.0200668	0.0122664	0.00912416	0.0157671	0.0087627	0.0148417	0.00161551	0.00219726	0.00364697	0.000732962	0.0112317	0.00358209	0.00795499	0.00805391	0.00699831	0.00564653	0.00401418	0.014888	0.0175729	0.0125556	0.0113739	0.000908845	0.00139247	0.0265457	0.0143994	0.023517	0.0368548	0.00180946	0.00282747	0.0150265	0.000514157	0.051536	0.000281558	0.0259539	0.00598432	0.00773845	0.0544444	0.00472996	0.00603774	0.0163819	0.00514152	0.0136098	0.012921	0.00199513	0.00605152	0.025667	0.00517709	0.022714	0.00108226	0.0294401	0.0016591	0.0395617	0.00394431	0.0159158	0.00288459	0.00943726	0.0039153	0.0302142	0.0351381	0.00435284	0.00128797	0.0515084	0.00698496	0.00271641	0.00616161	0.0284502	0.00633413	0.572535	0.427465	6.795199
